modifier_id,affix_type,source,tier,level,weight,effect,page_url
140502201,至臻前缀,力量鞋子,1,100,100,静止时， 触发 (6–10) 级瞄准，间隔 1 秒,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140502501,至臻前缀,力量鞋子,1,100,100,(16–20)% 受到的物理伤害转化为火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140502601,至臻前缀,力量鞋子,1,100,100,(36–45)% 受到的混沌伤害转化为火焰伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140722301,至臻前缀,力量鞋子,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115080501,至臻前缀,匕首,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130080101,至臻前缀,匕首,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140080501,至臻前缀,匕首,1,100,100,连续攻击伤害递增 (43–60)%,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140081801,至臻前缀,匕首,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140082001,至臻前缀,匕首,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140082301,至臻前缀,匕首,1,100,100,额外 +(22–30)% 凋零伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115060601,至臻前缀,单手剑,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119060101,至臻前缀,单手剑,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130060101,至臻前缀,单手剑,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140060501,至臻前缀,单手剑,1,100,100,连续攻击伤害递增 (43–60)%,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140061501,至臻前缀,单手剑,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140062001,至臻前缀,单手剑,1,100,100,额外 +(22–30)% 点燃伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115070401,至臻前缀,单手斧,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119070101,至臻前缀,单手斧,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140071401,至臻前缀,单手斧,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140071901,至臻前缀,单手斧,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140072301,至臻前缀,单手斧,1,100,100,额外 +(22–30)% 创伤伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115040501,至臻前缀,单手锤,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119040001,至臻前缀,单手锤,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130040101,至臻前缀,单手锤,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140041801,至臻前缀,单手锤,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115100801,至臻前缀,双手剑,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130100101,至臻前缀,双手剑,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140100501,至臻前缀,双手剑,1,100,100,连续攻击伤害递增 (85–120)%,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140100901,至臻前缀,双手剑,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140101901,至臻前缀,双手剑,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140102001,至臻前缀,双手剑,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140102401,至臻前缀,双手剑,1,100,100,额外 +(43–60)% 点燃伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115130401,至臻前缀,双手斧,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140130901,至臻前缀,双手斧,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140131801,至臻前缀,双手斧,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140132201,至臻前缀,双手斧,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140132301,至臻前缀,双手斧,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140132701,至臻前缀,双手斧,1,100,100,额外 +(43–60)% 创伤伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115110501,至臻前缀,双手锤,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119110001,至臻前缀,双手锤,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140110901,至臻前缀,双手锤,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140111901,至臻前缀,双手锤,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140112101,至臻前缀,双手锤,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115090601,至臻前缀,弓,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130090201,至臻前缀,弓,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140090501,至臻前缀,弓,1,100,100,连续攻击伤害递增 (85–120)%,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140090901,至臻前缀,弓,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140091901,至臻前缀,弓,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140092001,至臻前缀,弓,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115290501,至臻前缀,弩,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140290901,至臻前缀,弩,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140291801,至臻前缀,弩,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140292201,至臻前缀,弩,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140292601,至臻前缀,弩,1,100,100,额外 +(43–60)% 创伤伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140292701,至臻前缀,弩,1,100,100,"+(58–80)% 击退距离
额外 +10% 伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
149292301,至臻前缀,弩,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115210801,至臻前缀,戒指,1,100,100,+1 坚韧祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115210901,至臻前缀,戒指,1,100,100,+1 灵动祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115211001,至臻前缀,戒指,1,100,100,+1 聚能祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115211301,至臻前缀,戒指,1,100,100,+10% 最大魔力， +80 技能消耗,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140210401,至臻前缀,戒指,1,100,100,+(15–20)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140210901,至臻前缀,戒指,1,100,100,+(13–17)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140902101,至臻前缀,戒指,1,100,100,+(36–50)% 恶化伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115030601,至臻前缀,手杖,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119030201,至臻前缀,手杖,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119030301,至臻前缀,手杖,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140031501,至臻前缀,手杖,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115260801,至臻前缀,手枪,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130260101,至臻前缀,手枪,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140260501,至臻前缀,手枪,1,100,100,连续攻击伤害递增 (43–60)%,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140261701,至臻前缀,手枪,1,100,100,+3 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140262401,至臻前缀,手枪,1,100,100,额外 +(22–30)% 凋零伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140902801,至臻前缀,手枪,1,100,100,"该装备附加 (47–49) - (272–274) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115710201,至臻前缀,敏捷头部,1,100,100,(16–20)% 受到的物理伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
116710601,至臻前缀,敏捷头部,1,100,100,法术迸发上限 +1,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
116710801,至臻前缀,敏捷头部,1,100,100,+1 地面蓄能层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130710001,至臻前缀,敏捷头部,1,100,100,+(15–20)% 魔力封印补偿,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130710501,至臻前缀,敏捷头部,1,100,100,周围敌人额外 (-15–-12)% 造成的伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140711101,至臻前缀,敏捷头部,1,100,100,至少拥有 50000 点闪避值时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140711201,至臻前缀,敏捷头部,1,100,100,(36–45)% 受到的混沌伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140722701,至臻前缀,敏捷头部,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140411301,至臻前缀,敏捷手套,1,100,100,+2 主动技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140412001,至臻前缀,敏捷手套,1,100,100,至少拥有 8 层坚韧祝福时，额外 +(6–8)% 火焰伤害，+(12–15)% 火焰穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140412101,至臻前缀,敏捷手套,1,100,100,至少拥有 8 层灵动祝福时，额外 +(6–8)% 闪电伤害，+(12–15)% 闪电穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140412201,至臻前缀,敏捷手套,1,100,100,至少拥有 8 层聚能祝福时，额外 +(6–8)% 冰霜伤害，+(12–15)% 冰霜穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140412301,至臻前缀,敏捷手套,1,100,100,具有 (1–8) 个召唤物时，额外 +(21–25)% 召唤物伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130810001,至臻前缀,敏捷盾牌,1,100,100,"+(22–30)% 元素和混沌抗性穿透
召唤物伤害穿透 (22–30)% 元素抗性",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130810101,至臻前缀,敏捷盾牌,1,100,100,+3 主动技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140810101,至臻前缀,敏捷盾牌,1,100,100,"+(19–25)% 护甲减伤穿透
召唤物 +(19–25)% 护甲减伤穿透",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115610101,至臻前缀,敏捷胸甲,1,100,100,(16–20)% 受到的物理伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119610101,至臻前缀,敏捷胸甲,1,100,100,+(15–20)% 魔力封印补偿,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
120610001,至臻前缀,敏捷胸甲,1,100,100,你可以施加 1 个额外诅咒,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130610001,至臻前缀,敏捷胸甲,1,100,100,攻击或者法术击败敌人时 (10–15)% 几率爆炸，对半径 6 米内的敌人造成被击败的敌人最大生命 (200–250)% 的真实伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140610901,至臻前缀,敏捷胸甲,1,100,100,额外 +(15–20)% 闪避值,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140611101,至臻前缀,敏捷胸甲,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140611301,至臻前缀,敏捷胸甲,1,100,100,(36–45)% 受到的混沌伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140611601,至臻前缀,敏捷胸甲,1,100,100,至少拥有 50000 点闪避值时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140511401,至臻前缀,敏捷鞋子,1,100,100,额外 +(12–15)% 最大生命,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140511501,至臻前缀,敏捷鞋子,1,100,100,"+(19–24)% 迷踪效果
每移动 (5–10) 米， 50% 几率获得迷踪",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140511601,至臻前缀,敏捷鞋子,1,100,100,+(26–30)% 几率避免法术伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140512101,至臻前缀,敏捷鞋子,1,100,100,"+(21–30)% 法术迸发充能速度
使用技能时，+10% 几率立即获得 1 层法术迸发充能，间隔 0.03 秒",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140512201,至臻前缀,敏捷鞋子,1,100,100,静止时， 触发 (6–10) 级瞄准，间隔 1 秒,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140512501,至臻前缀,敏捷鞋子,1,100,100,(16–20)% 受到的物理伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140512601,至臻前缀,敏捷鞋子,1,100,100,(36–45)% 受到的混沌伤害转化为闪电伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140512801,至臻前缀,敏捷鞋子,1,100,100,至少拥有 50000 点闪避值时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140722501,至臻前缀,敏捷鞋子,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115720201,至臻前缀,智慧头部,1,100,100,(16–20)% 受到的物理伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
116720701,至臻前缀,智慧头部,1,100,100,法术迸发上限 +1,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
116720901,至臻前缀,智慧头部,1,100,100,+1 地面蓄能层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130720001,至臻前缀,智慧头部,1,100,100,+(15–20)% 魔力封印补偿,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130720501,至臻前缀,智慧头部,1,100,100,周围敌人额外 (-15–-12)% 造成的伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140722801,至臻前缀,智慧头部,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140723401,至臻前缀,智慧头部,1,100,100,(36–45)% 受到的混沌伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140723701,至臻前缀,智慧头部,1,100,100,至少拥有 8000 点最大护盾时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140421301,至臻前缀,智慧手套,1,100,100,+2 主动技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140422001,至臻前缀,智慧手套,1,100,100,至少拥有 8 层坚韧祝福时，额外 +(6–8)% 火焰伤害，+(12–15)% 火焰穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140422101,至臻前缀,智慧手套,1,100,100,至少拥有 8 层灵动祝福时，额外 +(6–8)% 闪电伤害，+(12–15)% 闪电穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140422201,至臻前缀,智慧手套,1,100,100,至少拥有 8 层聚能祝福时，额外 +(6–8)% 冰霜伤害，+(12–15)% 冰霜穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140422301,至臻前缀,智慧手套,1,100,100,具有 (1–8) 个召唤物时，额外 +(21–25)% 召唤物伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130820001,至臻前缀,智慧盾牌,1,100,100,"+(22–30)% 元素和混沌抗性穿透
召唤物伤害穿透 (22–30)% 元素抗性",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130820101,至臻前缀,智慧盾牌,1,100,100,+3 主动技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140820101,至臻前缀,智慧盾牌,1,100,100,"+(19–25)% 护甲减伤穿透
召唤物 +(19–25)% 护甲减伤穿透",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115620101,至臻前缀,智慧胸甲,1,100,100,(16–20)% 受到的物理伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119620001,至臻前缀,智慧胸甲,1,100,100,攻击或者法术击败敌人时 (10–15)% 几率爆炸，对半径 6 米内的敌人造成被击败的敌人最大生命 (200–250)% 的真实伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
119620101,至臻前缀,智慧胸甲,1,100,100,+(15–20)% 魔力封印补偿,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
120620001,至臻前缀,智慧胸甲,1,100,100,你可以施加 1 个额外诅咒,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140620601,至臻前缀,智慧胸甲,1,100,100,额外 +(12–15)% 最大护盾,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140620801,至臻前缀,智慧胸甲,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140621001,至臻前缀,智慧胸甲,1,100,100,(36–45)% 受到的混沌伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140621301,至臻前缀,智慧胸甲,1,100,100,至少拥有 8000 点最大护盾时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140521401,至臻前缀,智慧鞋子,1,100,100,额外 +(12–15)% 最大护盾,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140521501,至臻前缀,智慧鞋子,1,100,100,"+(19–24)% 迷踪效果
每移动 (5–10) 米， 50% 几率获得迷踪",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140521601,至臻前缀,智慧鞋子,1,100,100,+(26–30)% 几率避免法术伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140522101,至臻前缀,智慧鞋子,1,100,100,"+(21–30)% 法术迸发充能速度
使用技能时，+10% 几率立即获得 1 层法术迸发充能，间隔 0.03 秒",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140522201,至臻前缀,智慧鞋子,1,100,100,静止时， 触发 (6–10) 级瞄准，间隔 1 秒,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140522501,至臻前缀,智慧鞋子,1,100,100,(16–20)% 受到的物理伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140522601,至臻前缀,智慧鞋子,1,100,100,(36–45)% 受到的混沌伤害转化为冰霜伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140522901,至臻前缀,智慧鞋子,1,100,100,至少拥有 8000 点最大护盾时， 额外 -40% 受到的持续伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140722601,至臻前缀,智慧鞋子,1,100,100,(15–20)% 的伤害优先抵扣魔力,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115140501,至臻前缀,武杖,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130140101,至臻前缀,武杖,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140140901,至臻前缀,武杖,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140141501,至臻前缀,武杖,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140141601,至臻前缀,武杖,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115321201,至臻前缀,法杖,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130320001,至臻前缀,法杖,1,100,100,+3 法术技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130320101,至臻前缀,法杖,1,100,100,+(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140321001,至臻前缀,法杖,1,100,100,+2 地面蓄能层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140321101,至臻前缀,法杖,1,100,100,"+2 弹射次数
额外 +(8–10)% 伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115270801,至臻前缀,火枪,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130270101,至臻前缀,火枪,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140270901,至臻前缀,火枪,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140272101,至臻前缀,火枪,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140272201,至臻前缀,火枪,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140272501,至臻前缀,火枪,1,100,100,额外 +(43–60)% 点燃伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115280401,至臻前缀,火炮,1,100,100,+(36–50)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140280901,至臻前缀,火炮,1,100,100,+6 攻击技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140281801,至臻前缀,火炮,1,100,100,+(43–60)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140282301,至臻前缀,火炮,1,100,100,"+(77–110)% 该装备物理伤害
该装备附加 (53–55) - (65–67) 点物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140282401,至臻前缀,火炮,1,100,100,"该装备附加 (59–61) - (337–339) 点元素伤害
-100% 该装备物理伤害",https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140282701,至臻前缀,火炮,1,100,100,额外 +(43–60)% 凋零伤害,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115900801,至臻前缀,灵戒,1,100,100,+1 坚韧祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115900901,至臻前缀,灵戒,1,100,100,+1 灵动祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115901001,至臻前缀,灵戒,1,100,100,+1 聚能祝福层数上限,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140900701,至臻前缀,灵戒,1,100,100,召唤物 +(15–20)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
140900801,至臻前缀,灵戒,1,100,100,召唤物 +(13–17)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115330701,至臻前缀,灵杖,1,100,100,+3 召唤召唤物的技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115331201,至臻前缀,灵杖,1,100,100,召唤物 +(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130330001,至臻前缀,灵杖,1,100,100,+3 核心技能等级,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
130330101,至臻前缀,灵杖,1,100,100,召唤物 +(22–30)% 元素和混沌抗性穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
115010501,至臻前缀,爪,1,100,100,+(18–25)% 护甲减伤穿透,https://tlidb.com/cn/Craft#%E8%AF%8D%E7%BC%80
